Year,Name,College,POS,Height (in),Weight (lbs),Hand Size (in),Arm Length (in),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,60Yd Shuttle
2017,Donavin Newsom,Missouri,OLB,73.38,237,9.250,32.000,,4.54,22,36.0,118,4.37,7.10,
2017,Montae Nicholson,Michigan State,SS,73.63,212,9.50,33.38,,4.42,,35.0,125,4.19,,
2017,Hardy Nickerson,Illinois,LB,71.75,232,10.00,32.00,,4.78,18,33.0,116,4.21,7.30,
2017,David Njoku,Miami (FL),TE,75.75,246,10.00,35.25,24,4.64,21,37.5,133,4.34,,
2017,Speedy Noil,Texas A&M,WR,71.13,199,9.25,30.00,,4.45,18,43.5,133,,,
2017,Bradley Northnagel,California,LS,74.13,243,10.00,32.50,,5.30,13,25.5,99,4.33,7.34,
2017,Noble Nwachukwu,West Virginia,DE,73.00,268,9.00,33.13,,4.83,27,30.5,110,4.37,7.33,
2017,Danny Nwosu,Colorado State,FB,74.88,245,10.750,32.000,,4.82,18,33.0,114,4.61,7.59,
2017,Pat OConnor,Eastern Michigan,DE,76.25,276,9.630,32.750,,4.84,17,31.0,114,4.36,7.34,
2017,Ifeadi Odenigbo,Northwestern,DL,75.13,258,10.50,32.63,,4.72,25,31.5,128,,,
2017,Dare Ogunbowale,Wisconsin,RB,70.75,213,9.13,31.38,36,4.65,14,35.0,120,4.34,,
2017,Larry Ogunjobi,North Carolina Charlotte,DT,74.63,305,10.00,32.63,,4.97,26,32.0,116,4.72,,
2017,Marcus Oliver,Indiana,ILB,72.63,240,8.750,30.250,,4.67,23,34.0,114,4.33,7.09,
2017,James Onwualu,Notre Dame,OLB,72.75,228,9.130,32.250,,4.76,24,36.0,119,4.23,7.25,
2017,Tyler Orlosky,West Virginia,C,75.13,298,9.75,32.25,,5.39,24,26.5,102,3.89,8.00,
2017,Scott Orndoff,Pittsburgh,TE,76.75,253,10.00,33.25,,4.84,17,27.0,112,4.45,,
2017,Francis Owusu,Stanford,WR,74.50,221,9.000,32.000,,4.37,12,39.0,127,4.13,7.07,
2017,Evan Panfil,Purdue,DE,76.38,280,9.380,32.000,,5.02,23,28.5,109,4.65,7.31,
2017,Zach Pascal,Old Dominion (VA),WR,73.75,219,10.00,32.00,,4.55,14,36.0,126,4.29,7.14,
2017,Aarion Penton,Missouri,CB,69.63,198,9.130,29.625,,4.61,13,32.5,122,4.60,7.19,
2017,Jabrill Peppers,Michigan,LB,71.38,213,9.63,30.75,26,4.46,19,35.5,128,,,
2017,Samaje Perine,Oklahoma,RB,70.63,233,10.00,30.38,,4.65,30,33.0,116,4.37,,
2017,Kent Perkins,Texas,OT,76.63,320,9.880,35.750,,5.28,35,30.5,106,4.69,8.06,
2017,Nathan Peterman,Pittsburgh,QB,74.63,226,9.88,32.00,33,4.82,,31.0,110,4.31,,
2017,Otha Peters,Louisiana-Lafayette,OLB,72.38,238,9.250,32.375,,4.78,23,31.0,110,4.26,7.09,
2017,Caleb Peterson,North Carolina,OG,75.88,300,10.000,30.750,,,29,22.0,97,4.84,8.08,
2017,Carroll Phillips,Illinois,DE,75.25,242,9.75,33.00,10,4.64,23,30.0,123,4.41,,
2017,Antonio Pipkin,Tiffin (OH),QB,72.88,225,10.00,32.25,,4.66,,36.5,116,4.25,7.07,
2017,Ondre Pipkins,Texas Tech,DT,74.63,307,9.000,33.375,,5.16,22,27.5,99,5.03,8.17,
2017,Jonah Pirsig,Minnesota,OT,79.88,314,10.130,32.625,,5.38,20,27.0,102,4.87,7.87,
2017,SeVon Pittman,Akron,DE,75.25,268,9.750,33.000,,4.89,22,28.5,111,4.70,7.41,
2017,Hayden Plinke,Texas-El Paso,TE,75.75,264,10.00,32.50,,4.97,18,28.0,109,4.59,7.60,
2017,Ethan Pocic,Louisiana State,C,78.00,310,10.13,33.13,29,5.15,26,27.0,107,4.81,,
2017,Gimel President,Illinois,DE,75.00,253,9.250,33.125,,4.68,24,31.0,119,4.40,7.26,
2017,Ejuan Price,Pittsburgh,DE,70.88,241,10.00,32.75,,4.84,20,31.5,117,4.31,6.98,
2017,Josiah Price,Michigan State,TE,75.88,249,9.630,30.125,,4.89,25,33.5,115,4.51,7.32,
2017,Donnel Pumphrey,San Diego State,RB,68.25,176,8.50,29.00,21,4.48,5,33.5,117,4.46,,
2017,Bobby Puyol,Connecticut,K,69.50,180,8.880,29.125,,,,,,,,
2017,Greg Pyke,Georgia,OG,76.63,330,9.380,33.250,,5.28,24,20.0,102,4.84,7.91,
2017,Elijah Qualls,Washington,DT,73.13,313,9.38,30.63,,5.13,33,31.5,105,4.57,,
2017,James Quick,Louisville,WR,72.25,186,9.00,30.75,,4.60,11,31.0,115,4.39,7.14,
2017,Brandon Radcliff,Louisville,RB,69.00,206,9.250,29.250,,4.55,24,29.5,117,4.38,7.68,
2017,Johnny Ragin,Oregon,OLB,73.63,229,9.380,31.375,,4.76,17,31.0,118,4.07,7.09,
2017,Ryan Ramczyk,Wisconsin,OT,77.75,310,10.88,33.75,20,,25,,,4.82,,
2017,Michael Rector,Stanford,WR,72.13,193,9.25,32.50,,4.42,13,36.5,129,4.19,,
2017,Haason Reddick,Temple,DE,73.25,237,10.13,32.75,21,4.52,24,36.5,133,5.00,7.02,
2017,Devine Redding,Indiana,RB,68.25,205,9.63,29.25,,4.76,16,30.5,116,4.46,6.96,
2017,Jalen Reeves-Maybin,Tennessee,LB,72.25,230,9.63,32.25,,4.68,,35.5,117,4.38,7.35,
2017,Austin Rehkow,Idaho,P,74.63,214,9.88,31.88,,,,,,4.47,,
2017,Ryan Reid,Baylor,CB,68.63,186,7.630,30.000,,4.51,12,35.5,123,4.24,7.09,
2017,Josh Reynolds,Texas A&M,WR,74.75,194,9.38,31.50,,4.52,,37.0,124,4.13,,
2017,Duke Riley,Louisiana State,OLB,72.25,232,9.25,32.00,,4.58,18,34.5,122,,,
2017,Marcus Rios,UCLA,CB,71.25,192,8.880,32.250,,4.55,18,30.0,124,4.22,7.25,
2017,Derek Rivers,Youngstown State (OH),DE,76.13,248,9.38,32.75,,4.61,30,35.0,123,,,
2017,Michael Roberts,Toledo,TE,76.38,270,11.50,33.00,,4.86,21,30.0,110,4.51,,
2017,Jalen Robinette,Air Force,WR,74.75,220,10.88,32.38,,4.62,13,31.5,120,4.46,,
2017,Cam Robinson,Alabama,OT,77.75,322,10.50,35.50,16,5.15,,26.0,106,4.82,,
2017,Ezra Robinson,Tennessee State,CB,71.00,189,8.750,31.500,,4.47,13,34.0,128,4.44,7.43,
2017,Isaac Rochell,Notre Dame,DT,76.38,280,9.75,32.75,,4.89,25,31.5,114,,,
2017,Darreus Rogers,Southern California,WR,72.63,216,10.13,32.00,,4.90,8,26.5,112,4.54,7.12,
2017,DeJuan Rogers,Toledo,SS,71.63,194,8.750,31.000,,4.70,16,30.5,115,4.40,6.89,
2017,Sam Rogers,Virginia Tech,FB,70.25,231,9.75,30.25,,4.93,19,32.0,114,4.34,,
2017,Jordan Roos,Purdue,OG,75.63,302,9.250,32.375,,5.22,41,28.5,106,4.78,7.47,
2017,Alex Ross,Missouri,RB,72.63,205,8.880,32.125,,4.62,12,35.5,122,4.48,7.12,
2017,Fred Ross,Mississippi State,WR,72.63,213,9.25,31.25,,4.51,10,35.0,113,4.28,,
2017,John Ross,Washington,WR,70.75,188,8.75,31.50,16,4.22,,37.0,133,4.33,,
2017,Chase Roullier,Wyoming,C,75.75,312,9.50,32.25,31,5.54,19,26.5,97,4.47,,
2017,Travis Rudolph,Florida State,WR,72.25,189,9.25,31.88,,4.65,12,31.5,114,4.46,,
2017,Cooper Rush,Central Michigan,QB,74.63,228,9.13,32.38,,4.93,,27.0,105,4.47,7.28,
2017,Seth Russell,Baylor,QB,74.88,213,9.63,32.25,,,,,,,,
2017,Victor Salako,Oklahoma State,OT,77.63,335,9.380,34.500,,5.47,24,23.0,96,4.78,8.47,
2017,Curtis Samuel,Ohio State,WR,71.00,196,9.50,31.25,22,4.31,18,37.0,119,4.33,,
2017,Kendall Sanders,Arkansas State,WR,70.88,196,10.250,32.500,,4.56,15,39.0,128,4.62,7.55,
2017,Eric Saubert,Drake (IA),TE,76.63,253,10.38,33.50,35,4.69,22,33.0,121,4.59,7.34,
2017,Isaako Savaiinaea,UCLA,ILB,73.50,241,9.750,31.500,,4.80,23,25.5,112,4.66,7.40,
2017,Joe Scelfo,North Carolina State,C,72.25,293,9.750,29.750,,,22,26.0,95,4.90,7.96,
2017,Michael Scherer,Missouri,ILB,73.63,231,10.250,30.500,,,26,,,,,
2017,Austin Schmidt,Illinois,OT,77.38,298,10.380,34.875,,5.56,17,30.5,103,4.69,7.55,
2017,Mason Schreck,Buffalo,TE,76.50,253,9.880,33.125,,4.76,19,34.5,118,4.27,7.36,
2017,Artavis Scott,Clemson,WR,70.25,193,9.38,31.00,,4.61,13,31.0,116,4.49,,
2017,Ricky Seals-Jones,Texas A&M,WR,76.63,243,9.63,33.13,,4.69,17,28.0,121,4.33,,
2017,Brad Seaton,Villanova,OT,80.63,329,10.250,34.250,,5.37,24,26.0,105,5.00,7.84,
2017,Michael Selby,Marshall (WV),C,73.38,295,9.250,31.500,,5.49,,27.5,98,4.71,8.22,
2017,Justin Senior,Mississippi State,OT,76.63,331,10.25,34.00,,5.55,21,23.0,98,5.06,,
2017,Adam Shaheen,Ashland (OH),TE,77.75,278,9.63,33.50,24,4.79,24,32.5,121,4.38,,
2017,David Sharpe,Florida,OT,77.75,343,10.00,35.38,,5.44,19,20.5,97,4.78,,
2017,Rushel Shell,West Virginia,RB,69.63,227,9.63,30.00,,4.74,21,32.5,,4.08,7.09,
2017,R.J. Shelton,Michigan State,WR,70.25,200,9.000,30.250,,4.64,17,32.0,109,4.23,6.91,
2017,Sojourn Shelton,Wisconsin,CB,69.25,177,8.380,31.000,,4.51,10,35.0,120,4.02,6.83,
2017,Garrett Sickels,Penn State,DE,75.13,261,9.50,32.13,,4.90,20,28.0,105,4.39,7.01,
2017,B.J. Singleton,Houston,DT,75.13,313,8.630,33.500,,5.35,26,28.5,103,4.79,7.78,
2017,Deondre Singleton,Duke,FS,70.50,196,9.380,30.500,,4.64,,33.5,115,4.31,6.93,
2017,Terrence Singleton,Prairie View A&M,FS,70.38,201,8.130,31.750,,4.53,14,34.0,120,4.31,7.16,
2017,Nico Siragusa,San Diego State,OG,76.38,319,10.63,33.50,31,5.35,28,32.0,110,4.56,,
2017,Dan Skipper,Arkansas,OT,81.63,309,10.50,33.38,,5.42,19,26.0,97,5.01,7.50,
2017,Tanzel Smart,Tulane (LA),DT,72.63,296,9.63,32.88,,5.24,22,27.0,105,4.71,7.63,
2017,Corey Smith,Ohio State,WR,72.25,183,9.130,30.625,,4.71,,35.0,117,4.23,7.28,
2017,De'Veon Smith,Michigan,RB,70.88,223,9.00,29.50,,4.85,22,29.0,108,4.56,7.00,
2017,Eric Smith,Virginia,OG,76.38,312,9.380,34.750,,5.39,26,23.5,100,,,
2017,Jonnu Smith,Florida International,TE,74.75,248,9.25,32.88,,4.62,22,38.0,127,4.18,7.43,
2017,Maurice Smith,Georgia,SS,71.88,194,8.750,30.625,,4.63,16,31.5,115,4.20,6.94,
2017,Shane Smith,San Jose State,FB,73.38,244,9.000,29.125,,4.81,36,37.0,126,4.48,7.37,
2017,JuJu Smith-Schuster,Southern California,WR,73.25,215,10.50,32.88,,4.54,15,32.5,120,5.01,6.93,
2017,Dawuane Smoot,Illinois,DE,74.88,264,9.25,33.25,,4.77,21,29.5,117,4.28,,
2017,Shakir Soto,Pittsburgh,DE,74.38,282,10.500,34.000,,5.13,18,21.5,,,,
2017,Joe Spencer,Illinois,C,74.38,289,9.380,29.750,,5.50,20,25.5,98,4.90,8.09,
2017,Jeremy Sprinkle,Arkansas,TE,76.75,252,10.75,34.50,,4.69,15,29.0,116,4.33,7.10,
2017,Dwayne Stanford,Oregon,WR,75.25,213,10.630,33.500,,,17,,,,,
2017,Dustin Stanton,Oregon State,OT,77.63,298,9.000,32.375,,5.19,18,30.0,109,4.65,7.85,
2017,Jamari Staples,Louisville,WR,75.00,195,9.50,33.50,,4.51,,36.0,130,4.14,,
2017,John Stepec,Toledo,DE,74.75,248,9.380,30.500,,4.94,25,29.0,108,4.48,7.25,
2017,Jordan Sterns,Oklahoma State,SS,71.00,196,8.88,31.38,,4.67,15,36.0,121,4.20,7.12,
2017,Tony Stevens,Auburn,WR,76.00,212,9.630,32.375,,4.49,12,34.5,126,4.34,7.15,
2017,Freddie Stevenson,Florida State,FB,72.38,234,9.63,32.75,,4.75,24,28.0,111,4.36,7.10,
2017,ArDarius Stewart,Alabama,WR,71.25,204,9.38,32.50,20,4.49,,34.0,124,4.21,,
2017,Grover Stewart,Albany State (GA),DT,76.25,347,9.380,33.250,,5.14,30,26.0,106,4.75,7.71,
2017,Manny Stocker,Pittsburgh,WR,73.38,210,9.500,31.000,,4.51,,33.0,127,4.38,7.24,
2017,Channing Stribling,Michigan,CB,73.00,188,8.50,31.50,,4.60,5,31.5,114,4.56,7.14,
2017,Damoreea Stringfellow,Mississippi,WR,73.88,218,10.630,33.250,,4.62,17,36.0,130,4.54,7.25,
2017,Cameron Sutton,Tennessee,CB,71.00,188,8.25,30.00,,4.52,11,34.0,120,4.23,7.13,
2017,Ryan Switzer,North Carolina,WR,68.50,181,9.25,28.00,,4.51,11,32.0,116,4.00,,
2017,Teez Tabor,Florida,CB,72.25,199,8.63,32.00,,4.62,9,31.0,120,4.22,6.99,
2017,Freddie Tagaloa,Arizona,OG,77.88,307,10.630,34.625,,5.30,36,26.5,90,4.97,7.76,
2017,Cordrea Tankersley,Clemson,CB,72.75,199,9.13,32.25,,4.40,13,29.5,121,4.32,,
2017,Pita Taumoepenu,Utah,OLB,73.00,243,9.880,32.375,,4.67,24,28.5,111,4.34,6.98,
2017,Jon Taylor,Southeastern Louisiana,DT,76.25,345,9.750,34.250,,5.15,28,24.5,103,4.77,8.05,
2017,Taywan Taylor,Western Kentucky,WR,71.00,203,9.25,32.63,,4.50,13,33.5,132,4.21,,
2017,Trent Taylor,Louisiana Tech,WR,67.63,181,8.25,28.75,,4.63,13,33.0,117,4.01,,
2017,Vincent Taylor,Oklahoma State,DT,74.75,304,10.13,34.38,,5.07,26,28.5,108,4.59,,
2017,Sam Tevi,Utah,OT,77.00,311,10.13,34.00,,5.27,15,26.0,107,4.60,,
2017,Nate Theaker,Wayne State (MI),OG,76.63,315,9.63,32.63,,5.41,23,27.0,105,4.89,,
2017,Ahmad Thomas,Oklahoma,SS,72.00,214,8.750,31.000,,4.68,15,36.5,118,4.13,7.03,
2017,Dwayne Thomas,Louisiana State,CB,70.75,196,8.880,31.500,,4.66,18,33.5,119,4.38,7.19,
2017,Dymonte Thomas,Michigan,SS,71.25,194,9.000,30.500,,4.50,,32.5,118,4.51,6.89,
2017,Jahad Thomas,Temple,RB,69.63,190,9.00,30.13,,4.62,11,32.0,116,4.52,7.26,
2017,Justin Thomas,Georgia Tech,RB,69.13,186,9.130,29.750,,4.35,,32.0,115,4.14,7.19,
2017,Noel Thomas,Connecticut,WR,72.13,205,8.75,30.00,,4.63,9,32.5,118,,,
2017,Solomon Thomas,Stanford,DE,74.75,273,9.38,33.00,24,4.69,30,35.0,126,4.58,,
2017,Chris Thompson,Florida,WR,71.13,171,9.250,31.125,,4.48,6,34.5,121,4.25,7.00,
2017,Tedric Thompson,Colorado,FS,71.75,204,9.63,31.50,,4.60,17,32.5,117,4.36,,
2017,Ryan Timmons,Kentucky,WR,70.00,201,8.380,29.625,,4.47,15,32.0,111,4.37,7.13,
2017,Jack Tocho,North Carolina State,CB,71.88,202,9.38,31.63,,4.54,21,35.0,125,4.07,7.11,
2017,Cameron Tom,Southern Mississippi,C,75.50,291,9.380,33.625,,4.89,23,32.0,116,4.59,7.57,
2017,Dalvin Tomlinson,Alabama,DT,75.00,310,10.13,33.50,25,5.19,22,27.0,110,4.39,,
2017,Alek Torgersen,Pennsylvania,QB,74.38,230,9.250,32.500,,4.91,,30.0,117,4.31,7.75,
2017,Jon Toth,Kentucky,C,76.88,307,10.00,33.63,,5.51,21,25.5,100,4.37,8.04,
2017,Keith Towbridge,Louisville,TE,75.75,262,9.880,33.625,,4.72,19,37.5,125,4.40,7.10,
2017,Patrick Towles,Boston College,QB,76.88,241,9.500,32.500,,4.60,,33.5,120,4.49,7.29,
2017,Damarius Travis,Minnesota,SS,72.75,206,9.00,31.75,,4.65,13,32.5,115,4.28,6.96,
2017,Nigel Tribune,Iowa State,CB,70.38,190,8.630,30.625,,4.49,16,35.5,126,4.61,7.19,
2017,Mitchell Trubisky,North Carolina,QB,74.13,222,9.50,32.00,25,4.67,,27.5,116,4.25,,
2017,Stevie Tu'ikolovatu,Southern California,DT,73.13,331,10.25,33.00,,5.45,28,24.5,91,4.65,7.85,
2017,Josh Tupou,Colorado,NT,74.75,325,9.880,31.750,,5.35,27,23.5,89,4.93,8.22,
2017,Michael Tyson,Cincinnati,SS,72.88,204,9.25,31.75,,4.56,17,33.0,118,4.26,7.14,
2017,Jerry Ugokwe,William & Mary (VA),OT,79.25,321,10.38,35.38,,5.61,18,26.0,103,5.17,8.34,
2017,Conrad Ukropina,Stanford,K,72.25,190,9.13,31.38,,,,,,,,
2017,Tanner Vallejo,Boise State,LB,72.75,228,9.63,30.50,,4.67,19,33.5,121,4.30,7.08,
2017,Cameron Van Winkle,Washington,K,70.38,177,9.000,29.000,,,,,,,,
2017,Eddie Vanderdoes,UCLA,DT,75.13,305,10.63,33.13,20,4.99,28,28.5,111,,,
2017,Corey Vereen,Tennessee,DE,73.38,254,9.880,32.750,,4.92,26,28.5,113,4.47,7.50,
2017,Justin Vogel,Miami (FL),P,76.38,219,9.00,32.50,,4.70,,34.0,,4.53,,
2017,Anthony Wales,Western Kentucky,RB,68.88,197,8.250,30.125,,4.51,13,37.5,112,4.23,6.83,
2017,Anthony Walker,Northwestern,ILB,72.63,238,9.500,30.375,,4.65,23,30.5,115,,,
2017,Charles Walker,Oklahoma,DT,74.13,310,9.63,33.75,,4.96,25,28.0,107,4.13,,
2017,Demarcus Walker,Florida State,DE,75.75,280,10.50,33.00,,4.88,18,31.5,115,4.89,7.91,
2017,Phillip Walker,Temple,QB,71.25,214,9.130,31.375,,4.74,,29.5,111,4.40,6.90,
2017,Jonathan Walton,South Carolina,OLB,72.25,236,9.880,32.375,,4.71,15,33.5,113,4.59,7.03,
2017,Greg Ward,Houston,WR,70.50,182,9.880,31.125,,4.59,10,34.5,115,4.31,6.90,
2017,Jylan Ware,Alabama State,OT,79.50,317,9.750,33.500,,4.99,,29.0,113,4.70,7.96,
2017,Shaan Washington,Texas A&M,ILB,74.75,240,10.130,33.375,,4.79,19,37.0,124,,,
2017,Carlos Watkins,Clemson,DT,75.13,309,10.38,34.63,,5.01,25,28.0,108,4.73,7.97,
2017,Brad Watson,Wake Forest,CB,72.38,188,8.500,31.875,,4.65,11,33.5,132,4.25,7.26,
2017,Deshaun Watson,Clemson,QB,74.13,221,9.75,33.00,20,4.66,,32.5,119,4.31,,
2017,T.J. Watt,Wisconsin,LB,76.25,252,11.00,33.13,29,4.69,21,37.0,128,4.78,,
2017,Davis Webb,California,QB,76.63,229,9.25,33.13,25,4.79,,33.0,118,4.21,,
2017,Terrish Webb,Pittsburgh,FS,70.88,190,9.630,30.375,,4.55,11,32.5,122,4.44,6.97,
2017,Dede Westbrook,Oklahoma,WR,71.63,178,9.000,30.625,,4.39,8,34.5,120,4.34,7.20,
2017,Jordan Westerkamp,Nebraska,WR,71.25,194,9.380,30.500,,,,,,,,
2017,Chad Wheeler,Southern California,OT,78.63,306,9.500,33.125,,5.42,15,20.5,105,5.01,7.95,
2017,Robert Wheelwright,Wisconsin,WR,73.88,205,9.130,31.875,,4.60,15,38.0,128,4.14,6.68,
2017,Marquez White,Florida State,CB,71.63,194,10.000,32.125,,4.59,,36.0,123,4.36,7.28,
2017,TreDavious White,Louisiana State,CB,71.25,192,9.130,32.125,,4.47,16,32.0,117,4.32,,
2017,Kermit Whitfield,Florida State,WR,67.75,185,8.500,30.000,,4.44,8,32.5,120,4.37,,
2017,Dylan Wiesman,Tennessee,OG,75.63,309,9.130,32.000,,5.06,27,28.5,105,4.89,8.11,
2017,Avery Williams,Temple,OLB,69.13,222,9.250,29.750,,4.70,24,29.0,110,4.33,7.21,
2017,Chad Williams,Grambling State (LA),WR,72.50,207,9.750,32.000,,4.43,21,35.5,123,4.21,7.06,
2017,Darrell Williams,Western Kentucky,OT,77.25,315,9.500,33.000,,5.24,25,29.0,99,4.93,7.81,
2017,Dorian Williams,Princeton,SS,70.13,203,9.500,31.250,,4.66,13,32.5,111,4.23,6.80,
2017,Jalen Williams,Massachusetts,WR,74.38,209,9.380,31.000,,4.55,14,40.5,119,,,
2017,Jamaal Williams,Brigham Young,RB,72.00,212,10.000,31.250,,4.59,18,30.0,123,4.53,7.12,
2017,Joe Williams,Utah,RB,70.75,210,9.380,30.750,,4.41,14,35.0,125,4.19,6.94,
2017,Josh Williams,Arkansas,OLB,71.75,236,9.250,32.000,,4.86,20,28.5,114,4.70,7.33,
2017,Marcus Williams,Utah,FS,72.75,202,9.500,32.500,,4.56,14,43.5,128,4.20,,
2017,Marquez Williams,Miami (FL),FB,70.25,259,9.500,30.000,,4.73,28,34.5,104,4.64,7.60,
2017,Mike Williams,Clemson,WR,75.75,218,9.38,33.38,17,4.54,15,32.5,121,,,
2017,Nigel Williams,Virginia Tech,DT,74.25,296,10.000,33.250,,5.11,24,30.0,99,4.15,7.58,
2017,Stanley Williams,Kentucky,RB,67.13,190,8.630,30.000,,4.43,18,36.0,121,4.18,,
2017,Tim Williams,Alabama,OLB,75.13,244,9.250,32.750,,4.68,,33.5,123,,,
2017,Jordan Willis,Kansas State,DE,75.75,255,9.880,33.500,,4.53,24,39.0,124,,,
2017,Brandon Wilson,Houston,CB,70.13,198,9.000,30.500,,4.40,24,41.0,133,4.42,7.09,
2017,Dontre Wilson,Ohio State,WR,70.13,183,8.500,30.625,,4.58,,33.0,112,4.10,6.96,
2017,Eric Wilson,Cincinnati,OLB,73.13,230,9.500,30.250,,4.53,25,39.5,121,4.31,6.96,
2017,Howard Wilson,Houston,CB,72.75,184,9.630,31.375,,4.57,10,33.5,117,3.94,,
2017,Jesus Wilson,Florida State,WR,69.13,189,9.380,31.375,,4.57,10,,119,4.57,,
2017,Michael Wilson,Oklahoma State,C,78.00,295,9.000,30.500,,,25,,,,,
2017,Quincy Wilson,Florida,CB,72.63,211,9.630,32.250,,4.54,14,32.0,116,4.02,,
2017,JaMichael Winston,Arkansas,DE,75.75,254,10.130,33.125,,4.93,21,31.5,118,4.61,7.35,
2017,Deatrich Wise,Arkansas,DE,76.88,274,10.500,35.625,,4.92,22,33.0,124,,,
2017,Ahkello Witherspoon,Colorado,CB,74.75,198,9.880,33.000,,4.45,,40.5,126,4.13,,
2017,Xavier Woods,Louisiana Tech,SS,70.75,197,9.380,30.375,,4.54,19,33.5,122,4.13,,
2017,Chris Wormley,Michigan,DT,77.38,298,10.500,34.125,,4.86,23,31.5,110,4.59,7.08,
2017,Mario Yakoo,Boise State,OG,75.75,312,9.630,32.375,,5.42,18,25.0,100,4.77,7.91,
2017,DeAngelo Yancey,Purdue,WR,73.63,220,9.750,32.875,,4.53,21,35.5,121,4.27,6.84,
2017,Joseph Yearby,Miami (FL),RB,68.75,185,8.630,29.625,,4.67,13,31.0,107,4.35,7.35,
2017,Ishmael Zamora,Baylor,WR,75.50,224,8.380,33.000,,4.53,13,34.0,120,4.31,7.16,
2017,Fred Zerblis,Colorado State,OG,73.75,302,8.880,31.375,,5.56,14,22.5,77,5.06,8.12,
2018,Josh Adams,Notre Dame,RB,73.63,213,9.25,33.75,,4.51,18,34.0,122,,6.78,
2018,Matthew Adams,Houston,ILB,72.00,229,9.630,31.250,,4.63,30,33.5,122,4.46,7.05,
2018,Tony Adams,North Carolina State,OG,73.38,302,9.130,33.500,,5.47,21,25.5,100,4.89,8.13,
2018,Olasunkanmi Adeniyi,Toledo,DE,73.13,248,9.63,31.75,,4.83,26,31.5,,4.28,,
2018,Jordan Akins,Central Florida,TE,75.00,249,9.50,32.50,,,24,35.0,122,4.38,7.29,
2018,Deontez Alexander,Franklin,WR,73.25,196,8.630,32.000,,4.35,15,37.5,130,4.08,6.91,
2018,Donnie Alexander,Louisiana State,OLB,72.50,213,9.130,31.625,,4.75,,30.0,105,4.48,7.15,
2018,Jaire Alexander,Louisville,CB,70.25,192,9.500,31.125,,4.38,14,35.0,127,3.98,,
2018,Austin Allen,Arkansas,QB,72.38,210,9.63,30.63,,4.81,,29.5,112,4.48,,
2018,Brian Allen,Michigan State,C,73.13,298,9.25,32.38,,5.34,27,26.5,99,4.71,,
2018,Dejon Allen,Hawaii,OG,74.00,295,9.250,32.625,,4.97,29,30.5,109,4.82,7.63,
2018,Josh Allen,Wyoming,QB,76.88,237,10.13,33.25,,4.75,,33.5,119,4.40,,
2018,Kyle Allen,Houston,QB,75.25,210,9.380,29.625,,4.71,,28.5,113,4.26,,
2018,Marcus Allen,Penn State,FS,74.13,202,9.130,30.625,,4.63,15,37.0,127,4.32,7.13,
2018,Johnathan Alston,North Carolina State,FS,73.13,205,9.000,32.500,,4.57,14,28.5,115,4.23,7.03,
2018,Abdullah Anderson,Bucknell (PA),DT,75.25,303,10.380,32.625,,5.12,32,30.0,106,4.68,7.38,
2018,Kiante Anderson,East Carolina (NC),DE,75.13,260,9.250,33.500,,4.85,20,29.5,110,4.53,7.65,
2018,Matt Anderson,California,K,71.63,203,8.750,30.125,,,,,,,,
2018,Mark Andrews,Oklahoma,TE,77.13,256,10.50,33.50,,4.67,17,31.0,113,4.38,,
2018,Nate Andrews,Florida State,SS,70.75,204,9.250,32.250,,4.72,,30.5,104,4.46,7.31,
2018,Troy Apke,Penn State,SS,73.25,198,8.380,32.375,,4.34,16,41.0,131,4.03,,
2018,Cornell Armstrong,Southern Mississippi,CB,71.13,193,9.130,30.125,,4.45,18,37.5,125,4.28,7.00,
2018,Dorance Armstrong,Kansas,DE,75.63,257,10.00,34.75,,4.87,20,30.0,118,4.23,,
2018,Brandon Arnold,Oregon State,SS,71.00,201,9.000,31.500,,4.62,15,36.0,123,4.26,7.00,
2018,Ade Aruna,Tulane (LA),DE,76.63,262,10.63,34.00,,4.60,18,38.5,128,4.48,7.44,
2018,Marcell Ateman,Oklahoma State,WR,76.50,216,9.88,32.88,,4.62,13,34.0,121,4.25,,
2018,John Atkins,Georgia,DT,74.88,321,9.25,34.00,,5.38,23,24.0,89,4.75,,
2018,Lance Austin,Georgia Tech,CB,67.88,198,9.380,29.625,,4.56,16,32.5,104,4.45,7.01,
2018,Anthony Averett,Alabama,CB,71.13,185,8.500,30.250,,4.36,13,31.5,119,4.40,,
2018,Corey Avery,Sam Houston State (TX),RB,69.63,191,8.500,30.250,,4.68,8,37.0,115,4.50,7.40,
2018,Genard Avery,Memphis,ILB,72.50,248,10.13,31.00,,4.59,26,36.0,124,4.36,,
2018,Michael Badgley,Miami (FL),K,69.75,183,8.75,29.00,,4.94,,,111,,,
2018,Jerome Baker,Ohio State,OLB,73.13,229,10.38,31.50,,4.53,22,36.5,126,4.15,6.93,
2018,Kalen Ballage,Arizona State,RB,73.50,228,9.50,32.75,,4.46,15,33.5,122,4.35,,
2018,Saquon Barkley,Penn State,RB,72.00,233,9.50,31.38,,4.40,29,41.0,,4.24,,
2018,Austin Barnes,East Carolina (NC),P,71.25,216,9.250,31.125,,,,,,,,
2018,J.T. Barrett,Ohio State,QB,73.25,224,9.88,32.00,,4.70,,30.0,108,4.44,,
2018,Jessie Bates,Wake Forest,FS,73.13,195,9.750,31.625,,4.50,,35.5,117,4.26,,
